"french_defense:_knight_variation\n"	["scandinavian_defense:_main_line\n",0.9987167650572852,134]
"french_defense:_knight_variation\n"	["philidor_defense\n",0.9989502023221053,112]
"french_defense:_knight_variation\n"	["zukertort_opening:_tennison_gambit\n",0.9992180730115183,266]
"french_defense:_knight_variation\n"	["pirc_defense:_classical_variation\n",0.999228162059019,219]
"french_defense:_knight_variation\n"	["owen_defense\n",0.9993040601454459,341]
"french_defense:_knight_variation\n"	["caro-kann_defense\n",0.9994422858786758,489]
"french_defense:_knight_variation\n"	["scotch_game\n",0.9994501080099333,213]
"french_defense:_knight_variation\n"	["pirc_defense_#4\n",0.9994510714778772,309]
"french_defense:_knight_variation\n"	["scandinavian_defense\n",0.9994564086064974,132]
"french_defense:_knight_variation\n"	["four_knights_game:_italian_variation\n",0.9994767105429258,134]
"french_defense:_knight_variation\n"	["van't_kruijs_opening\n",0.9995399243981161,170]
"french_defense:_knight_variation\n"	["sicilian_defense:_old_sicilian\n",0.9995426033258832,444]
"french_defense:_knight_variation\n"	["scandinavian_defense:_modern_variation_#2\n",0.9995492590498053,150]
"french_defense:_knight_variation\n"	["sicilian_defense\n",0.999549979376093,549]
"french_defense:_knight_variation\n"	["modern_defense\n",0.9996009950341662,321]
"french_defense:_knight_variation\n"	["french_defense:_knight_variation\n",0.9996522851980887,1414]
"french_defense:_knight_variation\n"	["philidor_defense_#3\n",0.9996591045602247,252]
"french_defense:_knight_variation\n"	["sicilian_defense:_french_variation\n",0.9996656619521829,273]
"french_defense:_knight_variation\n"	["ruy_lopez:_steinitz_defense\n",0.9996715585324264,116]
"french_defense:_knight_variation\n"	["french_defense:_king's_indian_attack\n",0.9997031960188555,184]
"french_defense:_knight_variation\n"	["scandinavian_defense:_mieses-kotroc_variation\n",0.9997034989967153,441]
"french_defense:_knight_variation\n"	["sicilian_defense:_bowdler_attack\n",0.9997247043743489,118]
"french_defense:_knight_variation\n"	["philidor_defense_#2\n",0.9997514512356538,161]
"french_defense:_la_bourdonnais_variation\n"	["scandinavian_defense:_mieses-kotroc_variation\n",0.9993578386106972,102]
"french_defense:_la_bourdonnais_variation\n"	["rat_defense:_harmonist\n",0.9995026344832547,116]
"french_defense:_la_bourdonnais_variation\n"	["sicilian_defense:_mcdonnell_attack\n",0.9996070711773,483]
"french_defense:_la_bourdonnais_variation\n"	["owen_defense\n",0.9996101192569521,131]
"french_defense:_la_bourdonnais_variation\n"	["french_defense:_la_bourdonnais_variation\n",0.9996778785462319,510]
