["blitz",17,2400]	1286
["blitz",17,2500]	435
["blitz",17,2600]	220
["blitz",17,2700]	37
["blitz",17,2800]	6
["blitz",18,1500]	5099
["blitz",18,1600]	14330
["blitz",18,1700]	17992
["blitz",18,1800]	18428
["blitz",18,1900]	15199
["blitz",18,2000]	12232
["blitz",18,2100]	8303
["blitz",18,2200]	4800
["blitz",18,2300]	2597
["blitz",18,2400]	1261
["blitz",18,2500]	508
["blitz",18,2600]	231
["blitz",18,2700]	48
["blitz",18,2800]	4
["blitz",19,1500]	4970
["blitz",19,1600]	14384
["blitz",19,1700]	17259
["blitz",19,1800]	17674
["blitz",19,1900]	14449
["blitz",19,2000]	11603
["blitz",19,2100]	7892
["blitz",19,2200]	4690
["blitz",19,2300]	2504
["blitz",19,2400]	1264
["blitz",19,2500]	551
["blitz",19,2600]	223
["blitz",19,2700]	32
["blitz",19,2800]	7
["blitz",2,1500]	2106
["blitz",2,1600]	5436
["blitz",2,1700]	6634
["blitz",2,1800]	6716
["blitz",2,1900]	5710
["blitz",2,2000]	4654
["blitz",2,2100]	2896
["blitz",2,2200]	1854
["blitz",2,2300]	856
["blitz",2,2400]	422
["blitz",2,2500]	188
["blitz",2,2600]	40
["blitz",2,2700]	6
["blitz",20,1500]	4921
