"italian_game:_giuoco_piano__eisinger_variation"	1
"italian_game:_giuoco_piano__greco's_attack"	317
"italian_game:_giuoco_piano__holzhausen_attack"	4
"italian_game:_giuoco_piano__mestel_variation"	4
"italian_game:_giuoco_piano__rosentreter_variation"	17
"italian_game:_giuoco_piano__steinitz_variation"	1
"italian_game:_giuoco_piano__therkatz-herzog_variation"	4
"italian_game:_hungarian_defense"	2504
"italian_game:_hungarian_defense__tartakower_variation"	38
"italian_game:_jerome_gambit"	59
"italian_game:_rosentreter_gambit"	139
"italian_game:_rousseau_gambit"	492
"italian_game:_schilling-kostic_gambit"	1594
"italian_game:_scotch_gambit"	110
"italian_game:_scotch_gambit__anderssen_attack"	415
"italian_game:_scotch_gambit__anderssen_attack__main_line"	1
"italian_game:_scotch_gambit__canal_variation"	12
"italian_game:_scotch_gambit__de_riviere_defense"	329
"italian_game:_scotch_gambit__double_gambit_accepted"	103
"italian_game:_scotch_gambit__janowski_defense"	311
"italian_game:_scotch_gambit__max_lange_attack"	74
"italian_game:_scotch_gambit__max_lange_attack__long_variation"	47
"italian_game:_scotch_gambit__max_lange_attack__spielmann_defense"	244
"italian_game:_scotch_gambit__max_lange_attack_accepted"	22
"italian_game:_scotch_gambit__nakhmanson_gambit"	2
"italian_game:_scotch_gambit__walbrodt-baird_gambit"	188
"italian_game:_scotch_gambit_declined"	199
"italian_game:_scotch_gambit_declined_#2"	44
"italian_game:_two_knights_defense"	2063
"italian_game:_two_knights_defense_#2"	156
"italian_game:_two_knights_defense__blackburne_variation"	16
"italian_game:_two_knights_defense__de_riviere_gambit"	321
"italian_game:_two_knights_defense__fried_liver_attack"	789
"italian_game:_two_knights_defense__fritz__gruber_variation"	13
"italian_game:_two_knights_defense__fritz_variation"	564
"italian_game:_two_knights_defense__kloss_gambit"	13
"italian_game:_two_knights_defense__knight_attack"	123
"italian_game:_two_knights_defense__knight_attack__normal_variation"	496
"italian_game:_two_knights_defense__knorre_variation"	1
"italian_game:_two_knights_defense__lolli_attack"	86
"italian_game:_two_knights_defense__maroczy_variation"	3
"italian_game:_two_knights_defense__max_lange_attack"	433
"italian_game:_two_knights_defense__max_lange_attack__krause_variation"	16
"italian_game:_two_knights_defense__max_lange_attack__loman_defense"	3
"italian_game:_two_knights_defense__modern_bishop's_opening"	3249
"italian_game:_two_knights_defense__open_variation"	156
"italian_game:_two_knights_defense__paoli_variation"	2
"italian_game:_two_knights_defense__perreux_variation"	208
"italian_game:_two_knights_defense__pincus_variation"	1
"italian_game:_two_knights_defense__polerio_defense"	332
"italian_game:_two_knights_defense__polerio_defense__bishop_check_line"	1317
"italian_game:_two_knights_defense__polerio_defense__bogoljubov_variation"	474
"italian_game:_two_knights_defense__polerio_defense__goering_variation"	10
"italian_game:_two_knights_defense__polerio_defense__kieseritzky_variation"	169
"italian_game:_two_knights_defense__polerio_defense__suhle_defense"	342
"italian_game:_two_knights_defense__polerio_defense__yankovich_variation"	3
"italian_game:_two_knights_defense__ponziani-steinitz_gambit"	70
"italian_game:_two_knights_defense__steinitz_variation"	50
"italian_game:_two_knights_defense__traxler_counterattack"	108
"italian_game:_two_knights_defense__traxler_counterattack__bishop_sacrifice_line"	317
"italian_game:_two_knights_defense__traxler_counterattack__knight_sacrifice_line"	425
"italian_game:_two_knights_defense__ulvestad_variation"	357
"italian_game:_two_knights_defense__ulvestad_variation__kurkin_gambit"	2
"kadas_opening"	619
"kadas_opening:_kadas_gambit_#3"	5
"kadas_opening:_schneider_gambit"	1
"kadas_opening:_steinbok_gambit"	1
"kangaroo_defense"	273
"kangaroo_defense:_keres_defense__transpositional_variation"	246
"king's_gambit"	5038
"king's_gambit:_panteldakis_countergambit"	177
"king's_gambit:_panteldakis_countergambit__greco_variation"	8
"king's_gambit:_panteldakis_countergambit__schiller's_defense"	3
"king's_gambit:_panteldakis_countergambit__symmetrical_variation"	5
"king's_gambit:_zilbermints_double_countergambit"	1
"king's_gambit__falkbeer_countergambit__anderssen_attack"	40
"king's_gambit__falkbeer_countergambit__blackburne_attack"	449
"king's_gambit__falkbeer_countergambit__charousek_gambit"	430
"king's_gambit__falkbeer_countergambit__charousek_gambit__keres_variation"	15
"king's_gambit__falkbeer_countergambit__charousek_gambit__main_line"	24
"king's_gambit__falkbeer_countergambit__charousek_gambit__morphy_defense"	60
