"italian_game:_two_knights_defense__knight_attack"	515
"italian_game:_two_knights_defense__knight_attack__normal_variation"	2269
"italian_game:_two_knights_defense__knorre_variation"	1
"italian_game:_two_knights_defense__lolli_attack"	299
"italian_game:_two_knights_defense__maroczy_variation"	5
"italian_game:_two_knights_defense__max_lange_attack"	916
"italian_game:_two_knights_defense__max_lange_attack__krause_variation"	56
"italian_game:_two_knights_defense__max_lange_attack__loman_defense"	5
"italian_game:_two_knights_defense__modern_bishop's_opening"	8354
"italian_game:_two_knights_defense__open_variation"	497
"italian_game:_two_knights_defense__paoli_variation"	6
"italian_game:_two_knights_defense__perreux_variation"	570
"italian_game:_two_knights_defense__pincus_variation"	4
"italian_game:_two_knights_defense__polerio_defense"	966
"italian_game:_two_knights_defense__polerio_defense__bishop_check_line"	3199
"italian_game:_two_knights_defense__polerio_defense__bogoljubov_variation"	1081
"italian_game:_two_knights_defense__polerio_defense__goering_variation"	32
"italian_game:_two_knights_defense__polerio_defense__kieseritzky_variation"	449
"italian_game:_two_knights_defense__polerio_defense__suhle_defense"	754
"italian_game:_two_knights_defense__polerio_defense__yankovich_variation"	3
"italian_game:_two_knights_defense__ponziani-steinitz_gambit"	274
"italian_game:_two_knights_defense__steinitz_variation"	141
"italian_game:_two_knights_defense__traxler_counterattack"	243
"italian_game:_two_knights_defense__traxler_counterattack__bishop_sacrifice_line"	774
"italian_game:_two_knights_defense__traxler_counterattack__knight_sacrifice_line"	1340
"italian_game:_two_knights_defense__ulvestad_variation"	992
"italian_game:_two_knights_defense__ulvestad_variation__kurkin_gambit"	4
"kadas_opening"	2873
"kadas_opening:_kadas_gambit_#2"	1
"kadas_opening:_kadas_gambit_#3"	11
"kadas_opening:_myers_variation"	2
"kadas_opening:_schneider_gambit"	4
"kadas_opening:_steinbok_gambit"	2
"kangaroo_defense"	706
"kangaroo_defense:_keres_defense__transpositional_variation"	696
"king's_gambit"	11562
"king's_gambit:_panteldakis_countergambit"	462
"king's_gambit:_panteldakis_countergambit__greco_variation"	20
"king's_gambit:_panteldakis_countergambit__schiller's_defense"	18
"king's_gambit:_panteldakis_countergambit__symmetrical_variation"	6
"king's_gambit:_zilbermints_double_countergambit"	5
"king's_gambit__falkbeer_countergambit__anderssen_attack"	61
"king's_gambit__falkbeer_countergambit__blackburne_attack"	1127
"king's_gambit__falkbeer_countergambit__charousek_gambit"	709
"king's_gambit__falkbeer_countergambit__charousek_gambit__keres_variation"	33
"king's_gambit__falkbeer_countergambit__charousek_gambit__main_line"	33
"king's_gambit__falkbeer_countergambit__charousek_gambit__morphy_defense"	100
"king's_gambit__falkbeer_countergambit__charousek_gambit__old_line"	55
"king's_gambit__falkbeer_countergambit__charousek_gambit_accepted"	393
"king's_gambit__falkbeer_countergambit__hinrichsen_gambit"	274
"king's_gambit__falkbeer_countergambit__miles_gambit"	59
"king's_gambit__falkbeer_countergambit__modern_transfer"	504
"king's_gambit__falkbeer_countergambit__nimzowitsch-marshall_countergambit"	305
"king's_gambit__falkbeer_countergambit__pickler_gambit"	23
"king's_gambit__falkbeer_countergambit__staunton_line"	1807
"king's_gambit__falkbeer_countergambit_accepted"	1168
"king's_gambit_accepted"	121
"king's_gambit_accepted:_allgaier__schlechter_defense"	28
"king's_gambit_accepted:_bishop's_gambit__anderssen_variation"	4
"king's_gambit_accepted:_bishop's_gambit__bledow_variation"	56
"king's_gambit_accepted:_bishop's_gambit__paulsen_attack"	11
"king's_gambit_accepted:_bishop's_gambit__steinitz_defense"	53
"king's_gambit_accepted:_cunningham__bertin_gambit"	277
"king's_gambit_accepted:_ghulam-kassim_gambit_#2"	17
"king's_gambit_accepted:_kieseritzky__berlin_defense:_de_riviere_variation"	1
"king's_gambit_accepted:_kieseritzky__polerio_defense"	13
"king's_gambit_accepted:_king_knight's_gambit"	1100
"king's_gambit_accepted:_modern_defense_#2"	3163
"king's_gambit_accepted:_muzio_gambit__holloway_defense"	3
"king's_gambit_accepted:_muzio_gambit__kling_and_horwitz_counterattack"	5
"king's_gambit_accepted:_schurig_gambit_#2"	1
"king's_gambit_accepted:_soerensen_gambit"	100
"king's_gambit_accepted__abbazia_defense"	1544
"king's_gambit_accepted__abbazia_defense__main_line"	1
"king's_gambit_accepted__allgaier_gambit"	244
"king's_gambit_accepted__australian_gambit"	10
"king's_gambit_accepted__basman_gambit"	2
"king's_gambit_accepted__becker_defense"	1526
"king's_gambit_accepted__bishop's_gambit"	1882
"king's_gambit_accepted__bishop's_gambit__anderssen_defense"	159
"king's_gambit_accepted__bishop's_gambit__bledow_countergambit"	56
"king's_gambit_accepted__bishop's_gambit__bogoljubov_defense"	87
"king's_gambit_accepted__bishop's_gambit__bogoljubov_variation"	218
"king's_gambit_accepted__bishop's_gambit__cozio_defense"	251
"king's_gambit_accepted__bishop's_gambit__gianutio_gambit"	17
"king's_gambit_accepted__bishop's_gambit__kieseritzky_gambit"	10
"king's_gambit_accepted__bishop's_gambit__lopez_defense"	81
"king's_gambit_accepted__bishop's_gambit__maurian_defense"	611
"king's_gambit_accepted__blachly_gambit"	672
"king's_gambit_accepted__bonsch-osmolovsky_variation"	657
"king's_gambit_accepted__breyer_gambit"	139
"king's_gambit_accepted__carrera_gambit"	4
"king's_gambit_accepted__cunningham_defense"	3898
"king's_gambit_accepted__cunningham_defense__bertin_gambit"	398
"king's_gambit_accepted__cunningham_defense__mccormick_defense"	412
